,Name,IATA,Latitude,Longitude
427,Kauhava Airport,KAU,63.127102,23.051399
428,Kemi-Tornio Airport,KEM,65.778701782227,24.582099914551
429,Kajaani Airport,KAJ,64.285499572754,27.692399978638
430,Kauhajoki Airport,KHJ,62.4625015259,22.3931007385
431,Kokkola-Pietarsaari Airport,KOK,63.721199035645,23.143100738525
432,Kemijarvi Airport,\N,66.712898,27.156799
433,Kuusamo Airport,KAO,65.98760223388699,29.239400863647
434,Kittilä Airport,KTT,67.700996398926,24.846799850464002
435,Kuopio Airport,KUO,63.007099151611,27.797800064087
436,Lahti Vesivehmaa Airport,QLF,61.144199,25.693501
437,Lappeenranta Airport,LPP,61.044601,28.144743
438,Mariehamn Airport,MHQ,60.122200012207,19.898199081421
439,Menkijarvi Airport,\N,62.94670104980469,23.51889991760254
440,Mikkeli Airport,MIK,61.6866,27.201798999999998
441,Nummela Airport,\N,60.3339004517,24.2964000702
442,Oulu Airport,OUL,64.930099487305,25.354600906372
443,Piikajarvi Airport,\N,61.24560165405274,22.19339942932129
444,Pori Airport,POR,61.461700439453004,21.799999237061
445,Pudasjärvi Airport,\N,65.4021987915,26.9468994141
446,Pyhäsalmi Airport,\N,63.7318992615,25.9263000488
447,Raahe Pattijoki Airport,\N,64.6881027222,24.6958007812
448,Rantasalmi Airport,\N,62.0654983521,28.3565006256
449,Rovaniemi Airport,RVN,66.564796447754,25.830400466919
450,Rayskala Airport,\N,60.74470138549805,24.107799530029297
451,Savonlinna Airport,SVL,61.943099975586,28.945100784302
452,Selanpaa Airport,\N,61.062400817871094,26.79890060424805
453,Sodankyla Airport,SOT,67.3949966431,26.619100570700002
454,Tampere-Pirkkala Airport,TMP,61.414100646973,23.604400634766
455,Teisko Airport,\N,61.7733,24.026999999999997
456,Turku Airport,TKU,60.514099121094,22.262800216675
457,Utti Air Base,UTI,60.89640045165999,26.938400268555004
458,Vaasa Airport,VAA,63.050701141357,21.762199401855
459,Varkaus Airport,VRK,62.171100616455,27.868600845337
460,Ylivieska Airfield,YLI,64.0547222,24.7252778
461,Belfast International Airport,BFS,54.6575012207,-6.21582984924
462,St Angelo Airport,ENK,54.39889907836914,-7.651669979095459
463,George Best Belfast City Airport,BHD,54.61809921264648,-5.872499942779541
464,City of Derry Airport,LDY,55.04280090332031,-7.161109924316406
465,Birmingham International Airport,BHX,52.4538993835,-1.7480299472799998
466,Coventry Airport,CVT,52.3697013855,-1.47971999645
467,Leicester Airport,\N,52.6077995300293,-1.0319399833679201
468,Gloucestershire Airport,GLO,51.89419937133789,-2.1672201156616206
469,Wolverhampton Halfpenny Green Airport,\N,52.51750183105469,-2.2594399452209477
470,Cotswold Airport,GBA,51.668095,-2.05694
471,Turweston Airport,\N,52.0407981873,-1.09555995464
472,Wellesbourne Mountford Airport,\N,52.19219970703125,-1.6144399642944336
473,Manchester Airport,MAN,53.35369873046875,-2.2749500274658203
474,Manchester Woodford Airport,\N,53.3381,-2.14889
475,Royal Marines Base Chivenor Airport,\N,51.08720016479492,-4.150340080261231
476,Newquay Cornwall Airport,NQY,50.44060134887695,-4.995409965515137
477,RAF Lyneham,LYE,51.5051,-1.99343
478,MoD Boscombe Down Airport,\N,51.152198791503906,-1.7474100589752195
479,RNAS Culdrose,\N,50.08610153198242,-5.2557101249694815
480,MoD St. Athan,\N,51.4048,-3.43575
481,RNAS Yeovilton,YEO,51.0093994140625,-2.638819932937622
482,Haverfordwest Airport,HAW,51.83309936523438,-4.9611101150512695
483,Cardiff International Airport,CWL,51.39670181274414,-3.343329906463623
484,Swansea Airport,SWS,51.60530090332031,-4.0678300857543945
485,Bristol Airport,BRS,51.382702,-2.71909
486,Liverpool John Lennon Airport,LPL,53.33359909057617,-2.849720001220703
487,London Luton Airport,LTN,51.87469863891602,-0.36833301186561584
488,Plymouth City Airport,PLH,50.422798,-4.10583
489,Bournemouth Airport,BOH,50.77999877929688,-1.8424999713897705
490,Southampton Airport,SOU,50.95029830932617,-1.3567999601364136
491,Lasham Airport,QLA,51.18719863891602,-1.0334999561309814
492,Alderney Airport,ACI,49.706103999999996,-2.2147200000000002
493,Guernsey Airport,GCI,49.43500137329102,-2.601969957351685
494,Jersey Airport,JER,49.20790100097656,-2.1955099105834956
495,Shoreham Airport,ESH,50.835602,-0.297222
496,London Biggin Hill Airport,BQH,51.330799102799986,0.032499998807900006
497,London Gatwick Airport,LGW,51.148102,-0.190278
498,London City Airport,LCY,51.505299,0.055277999999999994
499,Farnborough Airport,FAB,51.275798797600004,-0.776332974434
500,Chalgrove Airport,\N,51.67610168457031,-1.0808299779891968
501,Blackbushe Airport,BBS,51.32389831542969,-0.8475000262260437
502,London Heathrow Airport,LHR,51.4706,-0.461941
503,Southend Airport,SEN,51.5713996887207,0.6955559849739075
504,Lydd Airport,LYX,50.95610046386719,0.939167022705078
505,Kent International Airport,MSE,51.342201,1.3461100000000001
506,Brough Airport,\N,53.7197,-0.566333
507,Carlisle Airport,CAX,54.9375,-2.8091700077056885
508,Retford Gamston Airport,\N,53.28060150146485,-0.9513890147209167
509,Blackpool International Airport,BLK,53.77170181274414,-3.0286099910736084
510,Humberside Airport,HUY,53.57440185546875,-0.350832998752594
511,Barrow Walney Island Airport,BWF,54.1286111,-3.2675
512,Leeds Bradford Airport,LBA,53.86589813232422,-1.6605700254440308
513,Warton Airport,WRT,53.745098,-2.88306
514,Hawarden Airport,CEG,53.1781005859375,-2.977780103683472
515,Isle of Man Airport,IOM,54.08330154418945,-4.623889923095703
516,Newcastle Airport,NCL,55.037498474121094,-1.6916699409484863
517,Durham Tees Valley Airport,MME,54.50920104980469,-1.4294099807739258
518,East Midlands Airport,EMA,52.8311004639,-1.32806003094
519,Llanbedr Airport,\N,52.811698913574,-4.1235799789428995
520,RAF Ternhill,\N,52.87120056152344,-2.533560037612915
521,RAF Shawbury,\N,52.79819869995117,-2.668040037155152
522,RAF Woodvale,\N,53.5816,-3.05552
523,Kirkwall Airport,KOI,58.957801818847656,-2.9049999713897705
524,Sumburgh Airport,LSI,59.87889862060547,-1.295560002326965
525,Wick Airport,WIC,58.458900451660156,-3.09306001663208
526,Aberdeen Dyce Airport,ABZ,57.20190048217773,-2.1977798938751216
527,Inverness Airport,INV,57.54249954223633,-4.047500133514403
528,Glasgow International Airport,GLA,55.8718986511,-4.43306016922
529,Edinburgh Airport,EDI,55.95000076293945,-3.372499942779541
530,Islay Airport,ILY,55.68190002441406,-6.256669998168945
531,Glasgow Prestwick Airport,PIK,55.5093994140625,-4.586669921875
532,Benbecula Airport,BEB,57.48109817504883,-7.362780094146728
533,Scatsta Airport,SCS,60.43280029296875,-1.2961100339889526
534,Dundee Airport,DND,56.45249938964844,-3.0258300304412837
535,Stornoway Airport,SYY,58.215599060058594,-6.3311100006103525
536,Tiree Airport,TRE,56.49919891357422,-6.869170188903809
537,RAF Leuchars,ADX,56.37289810180664,-2.8684399127960205
538,RAF Lossiemouth,LMO,57.7052001953125,-3.339169979095459
539,Cambridge Airport,CBG,52.205002,0.175
540,Peterborough Business Airport,\N,52.46810150146485,-0.2511110007762909
541,Norwich International Airport,NWI,52.675800323500006,1.28278005123
542,London Stansted Airport,STN,51.8849983215,0.23499999940400002
543,North Weald Airport,\N,51.721698761000006,0.154166996479
544,Sheffield City Heliport,\N,53.394299,-1.38849
545,Cranfield Airport,\N,52.0722007751,-0.616666972637
546,Exeter International Airport,EXT,50.73440170288086,-3.4138898849487305
547,Bristol Filton Airport,FZO,51.519401550299996,-2.5908300876599997
548,Oxford (Kidlington) Airport,OXF,51.8368988037,-1.32000005245
549,RAF Benson,BEX,51.616401672399995,-1.09582996368
550,RAF Lakenheath,LKZ,52.409301757799994,0.5609999895100001
551,RAF Mildenhall,MHZ,52.361900329589844,0.4864059984683991
552,RAF Wattisham,\N,52.1273002625,0.956264019012
553,RAF Wyton,QUY,52.357200622600004,-0.107832998037
554,RAF Fairford,FFD,51.6822013855,-1.7900300025900002
555,RAF Brize Norton,BZZ,51.75,-1.58362
556,RAF Odiham,ODH,51.2341003418,-0.9428250193600001
557,DCAE Cosford Air Base,\N,52.639998999999996,-2.30558
558,RAF Northolt,NHT,51.5530014038,-0.418166995049
559,RAF Coningsby,QCY,53.0929985046,-0.166014000773
560,RAF Dishforth,\N,54.1371994019,-1.42025005817
561,Leeming Airport,\N,54.2924,-1.5354
562,Leeds East Airport,\N,53.834301,-1.1955
563,RAF Honington,BEQ,52.34260177612305,0.7729390263557434
564,RAF Cottesmore,\N,52.735699,-0.6487689999999999
565,RAF Scampton,SQZ,53.307800293,-0.550832986832
566,RAF Wittering,\N,52.612598,-0.47645299999999996
567,RAF Linton-On-Ouse,HRT,54.0489006042,-1.2527500391
568,RAF Waddington,WTN,53.1661987305,-0.5238109827040001
569,RAF Topcliffe,\N,54.2055015564,-1.3820899725
570,RAF Cranwell,\N,53.0303001404,-0.4832420051100001
571,RAF Barkston Heath,\N,52.962200164799995,-0.561625003815
572,RAF Marham,KNF,52.648394999999994,0.550692
573,Mount Pleasant Airport,MPN,-51.82279968261719,-58.44720077514648
574,Amsterdam Airport Schiphol,AMS,52.308601,4.76389
575,Budel Airfield Kempen,\N,51.255299,5.60139
576,Maastricht Aachen Airport,MST,50.911701,5.7701400000000005
577,Deelen Air Base,\N,52.0606,5.87306
578,Drachten Airport,\N,53.119201660200005,6.12972021103
579,Eindhoven Airport,EIN,51.4500999451,5.374529838559999
580,Eelde Airport,GRQ,53.1197013855,6.579440116880001
581,Gilze Rijen Air Base,GLZ,51.56740188598633,4.931829929351807
582,De Kooy Airport,DHR,52.92340087890625,4.780620098114014
583,Lelystad Airport,LEY,52.4603,5.52722
584,Leeuwarden Air Base,LWR,53.228599548339844,5.760560035705566
585,Rotterdam The Hague Airport,RTM,51.956902,4.43722
586,Soesterberg Air Base,UTC,52.1273002625,5.27618980408
587,Twente Airport,ENS,52.275833,6.889167
588,Valkenburg Naval Air Base,LID,52.1660995483,4.41794013977
589,Woensdrecht Air Base,WOE,51.4491,4.34203
590,Cork Airport,ORK,51.84130096435547,-8.491109848022461
591,Galway Airport,GWY,53.30020141601562,-8.941590309143066
592,Dublin Airport,DUB,53.421299,-6.27007
593,Ireland West Knock Airport,NOC,53.9103012084961,-8.818490028381348
594,Kerry Airport,KIR,52.18090057373047,-9.52377986907959
595,Casement Air Base,\N,53.301700591999996,-6.451330184940001
596,Shannon Airport,SNN,52.702,-8.92482
597,Sligo Airport,SXL,54.280200958252,-8.599209785461401
598,Waterford Airport,WAT,52.18719863891602,-7.086959838867188
599,Aarhus Airport,AAR,56.2999992371,10.619000434899998
600,Billund Airport,BLL,55.7402992249,9.15178012848
601,Copenhagen Kastrup Airport,CPH,55.617900848389,12.656000137328999
602,Esbjerg Airport,EBJ,55.525902,8.5534
603,Grønholt Hillerød Airport,\N,55.94139862060547,12.382200241088867
604,Karup Airport,KRP,56.29750061035156,9.124629974365234
605,Læsø Airport,BYR,57.277198791503906,11.000100135803224
606,Lolland Falster Maribo Airport,MRW,54.699298999999996,11.4401
607,Odense Airport,ODE,55.47669982910156,10.330900192260742
608,Kruså-Padborg Airport,\N,54.87030029296875,9.279009819030762
609,Copenhagen Roskilde Airport,RKE,55.58560180664063,12.131400108337402
610,Bornholm Airport,RNN,55.06330108642578,14.759599685668945
611,Sønderborg Airport,SGD,54.96440124511719,9.791729927062988
612,Skrydstrup Air Base,SKS,55.221047999999996,9.26702
613,Skive Airport,SQW,56.55020141601562,9.172980308532717
614,Thisted Airport,TED,57.06880187988281,8.705220222473145
615,Kolding Vamdrup Airfield,\N,55.436298,9.330919999999999
616,Vagar Airport,FAE,62.0635986328125,-7.277219772338867
617,Vesthimmerlands Flyveplads,\N,56.846901,9.45861
618,Stauning Airport,STA,55.9901008605957,8.353910446166992
619,Aalborg Airport,AAL,57.092758913800004,9.84924316406
620,Luxembourg-Findel International Airport,LUX,49.6233333,6.204444400000001
621,Ålesund Airport,AES,62.5625,6.119699954986572
622,Andøya Airport,ANX,69.292503356934,16.144199371338
623,Alta Airport,ALF,69.976097106934,23.371700286865
624,Bømoen Airport,\N,60.63890075683594,6.501500129699707
625,Brønnøysund Airport,BNN,65.461097717285,12.217499732971001
626,Bodø Airport,BOO,67.26920318603516,14.365300178527832
627,Bergen Airport Flesland,BGO,60.29339981,5.218140125
628,Båtsfjord Airport,BJF,70.60050201416,29.691400527954002
629,Kristiansand Airport,KRS,58.204201,8.08537
630,Geilo Airport Dagali,DLD,60.41730117797852,8.518349647521973
631,Bardufoss Airport,BDU,69.055801391602,18.540399551392
632,"Harstad/Narvik Airport, Evenes",EVE,68.491302490234,16.678100585938
633,Leirin Airport,VDB,61.015598297119,9.2880601882935
634,Florø Airport,FRO,61.583599090576,5.0247201919556
635,Oslo Lufthavn,OSL,60.121,11.0502
636,Haugesund Airport,HAU,59.34529876709001,5.208360195159901
637,Hasvik Airport,HAA,70.486701965332,22.139699935913
638,Kristiansund Airport (Kvernberget),KSU,63.111801147461,7.8245201110839995
639,Kjeller Airport,\N,59.969299316400004,11.0361003876
640,Kirkenes Airport (Høybuktmoen),KKN,69.725799560547,29.891300201416
641,Lista Airport,FAN,58.0994987487793,6.626049995422362
642,Molde Airport,MOL,62.744701385498,7.262499809265099
643,Mosjøen Airport (Kjærstad),MJF,65.78399658203101,13.214900016785
644,Banak Airport,LKL,70.068801879883,24.973499298095998
645,Notodden Airport,NTB,59.565701000000004,9.21222
646,Ørland Airport,OLA,63.69889831542969,9.604000091552734
647,Røros Airport,RRS,62.578399658203004,11.342300415039
648,"Moss Airport, Rygge",RYG,59.378817000000005,10.785439
649,"Svalbard Airport, Longyear",LYR,78.246101379395,15.465600013733
650,Skien Airport,SKE,59.18500137329102,9.566940307617188
651,Stord Airport,SRP,59.79190063476562,5.340849876403809
652,Sandnessjøen Airport (Stokka),SSJ,65.95680236816399,12.468899726868
653,"Tromsø Airport,",TOS,69.68329620361328,18.91889953613281
654,"Sandefjord Airport, Torp",TRF,59.1866989136,10.258600235
655,Trondheim Airport Værnes,TRD,63.45780179999999,10.9239998
656,Stavanger Airport Sola,SVG,58.876701354,5.637780189500001
657,Babice Airport,\N,52.26850128173828,20.910999298095703
658,Gdańsk Lech Wałęsa Airport,GDN,54.377601623535156,18.46619987487793
659,Kraków John Paul II International Airport,KRK,50.077702,19.7848
660,Muchowiec Airport,\N,50.23809814453125,19.03420066833496
661,Katowice International Airport,KTW,50.4743,19.08
662,Mielec Airport,\N,50.32229995727539,21.462099075317386
663,Poznań-Ławica Airport,POZ,52.4210014343,16.8262996674
664,Rzeszów-Jasionka Airport,RZE,50.1100006104,22.018999099699997
665,"Szczecin-Goleniów ""Solidarność"" Airport",SZZ,53.584701538100006,14.902199745199999
666,Redzikowo Air Base,OSP,54.47890090942383,17.107500076293945
667,Swidwin Military Air Base,\N,53.790599823,15.8262996674
668,Warsaw Chopin Airport,WAW,52.1656990051,20.9671001434
669,Copernicus Wrocław Airport,WRO,51.10269927979999,16.885799408
670,Zielona Góra-Babimost Airport,IEG,52.1385002136,15.7986001968
671,Malmen Air Base,\N,58.40230178833008,15.525699615478516
672,Bråvalla Air Base,\N,58.61090087890625,16.103599548339847
673,Uppsala Airport,\N,59.89730072021485,17.588600158691403
674,Ronneby Airport,RNB,56.266700744629,15.265000343322999
675,Råda Air Base,\N,58.49810028076172,13.053199768066404
676,Gothenburg-Landvetter Airport,GOT,57.662799835205,12.279800415039
677,Jönköping Airport,JKG,57.75759887695313,14.068699836730955
678,Falköping Airport,\N,58.1697998046875,13.58780002593994
679,Lidköping-Hovby Airport,LDK,58.4655,13.1744
680,Gothenburg City Airport,GSE,57.7747,11.8704
681,Skövde Airport,KVB,58.45640182495117,13.972700119018555
682,Trollhättan-Vänersborg Airport,THN,58.31809997558594,12.345000267028807
683,Karlsborg Air Base,\N,58.51380157470703,14.507100105285645
684,Såtenäs Air Base,\N,58.42639923095703,12.714400291442873
685,Barkarby Airport,\N,59.41447436439999,17.8821372986
686,Karlskoga Airport,KSK,59.34590148925781,14.49590015411377
687,Mora Airport,MXX,60.957901,14.5114
688,Stockholm Skavsta Airport,NYO,58.78860092163086,16.912200927734375
689,Arvika Airport,\N,59.6759,12.6394
690,Emmaboda Airfield,\N,56.610802,15.6048
691,Feringe Airport,\N,56.9502983093,13.921699523900001
692,Kristianstad Airport,KID,55.92169952392578,14.08549976348877
693,Landskrona Airport,\N,55.94599914550781,12.869999885559082
694,Oskarshamn Airport,OSK,57.350497999999995,16.497999
695,Anderstorp Airport,\N,57.264198303222656,13.59939956665039
696,Kalmar Airport,KLR,56.68550109863281,16.287599563598633
697,Malmö Sturup Airport,MMX,55.53630536399999,13.3761978149
698,Halmstad Airport,HAD,56.69110107421875,12.820199966430664
699,Hagshult Air Base,\N,57.292198,14.1372
700,Växjö Kronoberg Airport,VXO,56.929100036621094,14.727999687194824
701,Hallviken Airport,\N,63.73830032348633,15.45829963684082
702,Hedlanda Airport,\N,62.40890121459999,13.7472000122
703,Sveg Airport,EVG,62.04779815673828,14.422900199890135
704,Gällivare Airport,GEV,67.13240051269531,20.814599990844727
705,Hudiksvall Airport,HUV,61.7681007385,17.0806999207
706,Jokkmokk Airport,\N,66.49620056152344,20.147199630737305
707,Kramfors Sollefteå Airport,KRF,63.04859924316406,17.76889991760254
708,Lycksele Airport,LYC,64.54830169677734,18.71619987487793
709,Optand Airport,\N,63.12860107421875,14.802800178527832
710,Sundsvall-Härnösand Airport,SDL,62.528099060058594,17.443899154663086
711,Örnsköldsvik Airport,OER,63.40829849243164,18.989999771118164
712,Piteå Airport,\N,65.39830017089844,21.260799407958984
713,Kiruna Airport,KRN,67.821998596191,20.336799621582
714,Orsa Airport,\N,61.18999862670898,14.712599754333494
715,Skellefteå Airport,SFT,64.62480163574219,21.076900482177734
716,Sättna Airport,\N,62.4814,17.002899
717,Umeå Airport,UME,63.791801452636996,20.282800674438
718,Vilhelmina Airport,VHM,64.5791015625,16.833599090576172
719,Arvidsjaur Airport,AJR,65.59030151367189,19.28190040588379
720,Örebro Airport,ORB,59.22370147705078,15.038000106811525
721,Stockholm Västerås Airport,VST,59.58940124511719,16.633600234985348
722,Luleå Airport,LLA,65.543800354004,22.121999740601
723,Vidsel Air Base,\N,65.87529754638672,20.149900436401367
724,Arboga Airport,\N,59.38660049438477,15.924099922180176
725,Stockholm-Arlanda Airport,ARN,59.651901245116996,17.918600082397
726,Stockholm-Bromma Airport,BMA,59.35440063476562,17.941699981689453
727,Borlange Airport,BLE,60.42200088500977,15.515199661254885
728,Hultsfred Airport,HLF,57.525799,15.8233
729,Gävle Sandviken Airport,GVX,60.593299865722656,16.951400756835938
730,Linköping City Airport,LPI,58.406200408900006,15.6805000305
731,Norrköping Airport,NRK,58.58629989624024,16.250600814819336
732,Eskilstuna Airport,EKT,59.35110092163086,16.70840072631836
733,Visby Airport,VBY,57.662799835205,18.346200942993
